Timestamp,freq:,:,::Magnitude,::Angle,::Magnitude,::Angle,::Magnitude,::Angle,:
2020/10/26 18:16:16.158,59.99906,-0.00259,120.14812,-176.8797,120.14062,-57.01892,120.17837,63.02132,1
2020/10/26 18:16:16.191,59.99893,0.0008,120.16647,-176.8945,120.13812,-57.02951,120.14726,63.00841,1
2020/10/26 18:16:16.224,59.99945,0.00259,120.17537,-176.9043,120.13858,-57.04671,120.15163,63.01483,1
2020/10/26 18:16:16.257,59.99851,-0.00354,120.16376,-176.9183,120.14992,-57.0559,120.16996,62.98717,1
2020/10/26 18:16:16.290,59.99932,-0.00107,120.1627,-176.9278,120.15288,-57.06249,120.16123,62.97434,1
2020/10/26 18:16:16.323,59.99949,0.00257,120.16216,-176.9326,120.13113,-57.07851,120.16578,62.9701,1
2020/10/26 18:16:16.356,59.99874,-0.00115,120.15057,-176.9466,120.14249,-57.08769,120.14814,62.9551,1
2020/10/26 18:16:16.389,59.99904,-0.00245,120.18892,-176.9619,120.12619,-57.0997,120.16615,62.94877,1
2020/10/26 18:16:16.422,59.99915,0.00381,120.16737,-176.9757,120.12915,-57.1063,120.15743,62.93594,1
2020/10/26 18:16:16.455,59.99947,0.00089,120.16684,-176.9804,120.14052,-57.11548,120.15743,62.93594,1
2020/10/26 18:16:16.488,59.9988,-0.0041,120.15527,-176.9945,120.14103,-57.13268,120.15327,62.91886,1
2020/10/26 18:16:16.521,59.99873,-3E-05,120.14371,-177.0085,120.1272,-57.13409,120.15825,62.89329,1
2020/10/26 18:16:16.554,59.99932,0.0017,120.16109,-177.0328,120.14156,-57.14987,120.12698,62.89102,1
2020/10/26 18:16:16.587,59.99931,0.00094,120.13216,-177.0226,120.15293,-57.15905,120.17192,62.88056,1
2020/10/26 18:16:16.620,59.99969,0.0013,120.16161,-177.0281,120.13368,-57.16448,120.18104,62.87208,1
2020/10/26 18:16:16.653,59.99864,-0.00095,120.16058,-177.0376,120.13965,-57.17766,120.16346,62.85706,1
2020/10/26 18:16:16.686,59.99906,0.00196,120.17797,-177.0619,120.1318,-57.19227,120.15912,62.85064,1
2020/10/26 18:16:16.719,59.99929,-0.00024,120.13751,-177.0657,120.1318,-57.19227,120.17281,62.83792,1
2020/10/26 18:16:16.752,59.99873,-0.00347,120.16645,-177.0759,120.13535,-57.21606,120.15958,62.82932,1
2020/10/26 18:16:16.785,59.99971,0.00014,120.17542,-177.0857,120.12751,-57.23067,120.15958,62.82932,1
2020/10/26 18:16:16.818,59.99861,-0.00018,120.15393,-177.0995,120.13593,-57.23325,120.17786,62.81235,1
2020/10/26 18:16:16.851,59.99919,0.00082,120.15342,-177.1043,120.15033,-57.24901,120.15142,62.79515,1
2020/10/26 18:16:16.884,59.99929,6E-05,120.15191,-177.1185,120.1311,-57.25446,120.16057,62.78668,1
2020/10/26 18:16:16.917,59.99897,0.00146,120.17987,-177.1383,120.10947,-57.27051,120.17403,62.78461,1
2020/10/26 18:16:16.950,59.99905,-0.00398,120.17937,-177.1431,120.15393,-57.2728,120.17912,62.75905,1
2020/10/26 18:16:16.983,59.99903,0.0025,120.1579,-177.1569,120.14613,-57.28741,120.15676,62.75893,1
2020/10/26 18:16:17.016,59.99952,0.00196,120.16788,-177.1571,120.15215,-57.30059,120.17939,62.74839,1
2020/10/26 18:16:17.049,59.9992,-0.00056,120.1669,-177.1666,120.15517,-57.30717,120.16188,62.73337,1
2020/10/26 18:16:17.082,59.99881,-0.00099,120.17639,-177.1716,120.16962,-57.32293,120.14896,62.7141,1
2020/10/26 18:16:17.115,59.9991,0.00033,120.17393,-177.1954,120.15041,-57.32838,120.1848,62.71218,1
2020/10/26 18:16:17.148,59.99903,0.0,120.17247,-177.2097,120.15644,-57.34156,120.17162,62.70357,1
2020/10/26 18:16:17.181,59.99932,-0.00119,120.18198,-177.2147,120.13486,-57.35762,120.18967,62.69728,1
2020/10/26 18:16:17.214,59.99865,-0.00329,120.17053,-177.2288,120.13789,-57.3642,120.17219,62.68225,1
2020/10/26 18:16:17.247,59.99943,0.0037,120.16812,-177.2526,120.12711,-57.37224,120.18566,62.6802,1
2020/10/26 18:16:17.280,59.99912,0.00011999999,120.15862,-177.2476,120.13316,-57.38541,120.17278,62.66093,1
2020/10/26 18:16:17.313,59.99905,7E-05,120.1567,-177.2667,120.15002,-57.39056,120.17309,62.65027,1
2020/10/26 18:16:17.346,59.99937,0.00024,120.14623,-177.2712,120.12004,-57.40406,120.19576,62.63976,1
2020/10/26 18:16:17.379,59.99901,0.00217,120.15575,-177.2762,120.14531,-57.41176,120.15594,62.62456,1
2020/10/26 18:16:17.412,59.99892,-0.00305,120.17431,-177.2909,120.14601,-57.42895,120.16515,62.61609,1
2020/10/26 18:16:17.445,59.99903,-0.00051,120.15338,-177.3,120.14367,-57.43956,120.17928,62.59273,1
2020/10/26 18:16:17.478,59.99983,0.00474,120.15291,-177.3048,120.14672,-57.44615,120.16119,62.59901,1
2020/10/26 18:16:17.511,59.99873,-0.00378,120.17195,-177.3147,120.13901,-57.46078,120.14803,62.59038,1
2020/10/26 18:16:17.544,59.99889,-0.00074,120.14011,-177.3331,120.12288,-57.47284,120.16646,62.57345,1
2020/10/26 18:16:17.577,59.99927,0.00213,120.14964,-177.3381,120.13437,-57.48198,120.16219,62.56703,1
2020/10/26 18:16:17.610,59.9985,-0.00323,120.15778,-177.3574,120.15124,-57.48711,120.1721,62.53725,1
2020/10/26 18:16:17.643,59.9985,-0.00323,120.15778,-177.3574,120.15124,-57.48711,120.1721,62.53725,1
2020/10/26 18:16:17.676,59.99963,-0.0012,120.15732,-177.3621,120.14354,-57.50174,120.14974,62.53707,1
2020/10/26 18:16:17.709,59.99908,0.00209,120.14549,-177.381,120.12437,-57.50722,120.16783,62.53081,1
2020/10/26 18:16:17.742,59.99943,0.00324,120.15594,-177.3764,120.13893,-57.52295,120.15044,62.51575,1
2020/10/26 18:16:17.775,59.99869,-0.00349,120.15366,-177.4003,120.13663,-57.53356,120.16429,62.50306,1
2020/10/26 18:16:17.808,59.99903,0.00318,120.15231,-177.4145,120.13969,-57.54015,120.17353,62.4946,1
2020/10/26 18:16:17.841,59.99913,-0.00305,120.15186,-177.4193,120.14048,-57.55734,120.15154,62.48376,1
2020/10/26 18:16:17.874,59.99941,0.00196,120.1614,-177.4243,120.14127,-57.57453,120.14729,62.47733,1
2020/10/26 18:16:17.907,59.99876,-0.00405,120.16006,-177.4386,120.12746,-57.576,120.16578,62.46042,1
2020/10/26 18:16:17.940,59.99967,0.00586,120.14917,-177.4479,120.11982,-57.59063,120.17928,62.4584,1
2020/10/26 18:16:17.973,59.99899,-0.00022,120.13829,-177.4572,120.15051,-57.59427,120.16617,62.44976,1
2020/10/26 18:16:18.006,59.99856,-0.00337,120.16782,-177.4626,120.12991,-57.62758,120.13996,62.43248,1
2020/10/26 18:16:18.039,59.99964,0.00138,120.14607,-177.4812,120.13526,-57.62355,120.17157,62.42421,1
2020/10/26 18:16:18.072,59.99822,-0.00319,120.1239,-177.5046,120.133,-57.63416,120.16774,62.40712,1
2020/10/26 18:16:18.105,60.00001,0.00207,120.18385,-177.5059,120.11159,-57.65027,120.1766,62.40933,1
2020/10/26 18:16:18.138,59.99877,-0.00135,120.15301,-177.5148,120.14764,-57.64987,120.15969,62.38359,1
2020/10/26 18:16:18.171,59.9992,0.0038,120.14215,-177.5241,120.14314,-57.67109,120.15969,62.38359,1
2020/10/26 18:16:18.204,59.99915,-0.00296,120.16084,-177.5388,120.11329,-57.68466,120.16432,62.37937,1
2020/10/26 18:16:18.237,59.99938,0.00695,120.15042,-177.5434,120.13554,-57.68573,120.16051,62.36227,1
2020/10/26 18:16:18.270,59.99948,-0.00318,120.14,-177.5479,120.13865,-57.69231,120.16093,62.35161,1
2020/10/26 18:16:18.303,59.99819,-0.00348,120.12788,-177.5716,120.13953,-57.7095,120.16136,62.34095,1
2020/10/26 18:16:18.336,59.99933,0.00083,120.13703,-177.5813,120.15108,-57.71862,120.16644,62.32607,1
2020/10/26 18:16:18.369,59.99963,0.00289,120.13703,-177.5813,120.15733,-57.73178,120.15758,62.32385,1
2020/10/26 18:16:18.402,59.99889,-0.00298,120.14534,-177.6006,120.13507,-57.73072,120.17616,62.30696,1
2020/10/26 18:16:18.435,59.99893,-0.00332,120.1649,-177.6057,120.13909,-57.7545,120.1766,62.29631,1
2020/10/26 18:16:18.468,59.99895,0.00457,120.14367,-177.6196,120.13155,-57.76914,120.1817,62.28143,1
2020/10/26 18:16:18.501,59.99919,-0.00088,120.13244,-177.6337,120.14314,-57.77826,120.17285,62.27921,1
2020/10/26 18:16:18.534,59.99953,-0.0006000001,120.18239,-177.6347,120.14094,-57.78887,120.16865,62.27276,1
2020/10/26 18:16:18.567,59.9986,-0.00173,120.16117,-177.6486,120.14719,-57.80203,120.15141,62.25767,1
2020/10/26 18:16:18.600,59.99945,0.00314,120.14996,-177.6627,120.15879,-57.81114,120.16537,62.24501,1
2020/10/26 18:16:18.633,59.99892,-0.00014,120.14914,-177.6722,120.12056,-57.82221,120.16118,62.23857,1
2020/10/26 18:16:18.666,59.99931,0.00074,120.13794,-177.6863,120.13435,-57.82071,120.17097,62.21948,1
2020/10/26 18:16:18.699,59.99888,-0.00388,120.13673,-177.7006,120.12151,-57.83939,120.18448,62.21747,1
2020/10/26 18:16:18.732,59.9995,0.00541,120.15672,-177.701,120.12466,-57.84597,120.18496,62.20682,1
2020/10/26 18:16:18.765,59.99886,-0.00354,120.14552,-177.7151,120.167,-57.85866,120.17242,62.1875,1
2020/10/26 18:16:18.798,59.99929,0.00222,120.15511,-177.7201,120.15636,-57.86674,120.17242,62.1875,1
2020/10/26 18:16:18.831,59.99902,-0.00175,120.15392,-177.7344,120.14886,-57.88138,120.15521,62.17239,1
2020/10/26 18:16:18.864,59.99844,-0.00263,120.14275,-177.7484,120.14986,-57.89858,120.15154,62.15529,1
2020/10/26 18:16:18.897,59.99992,0.0025,120.16195,-177.7584,120.15303,-57.90515,120.17856,62.1513,1
2020/10/26 18:16:18.930,59.99893,0.00038,120.16078,-177.7727,120.15087,-57.91576,120.17439,62.14487,1
2020/10/26 18:16:18.963,59.99919,-0.00066,120.1404,-177.777,120.14555,-57.91981,120.17073,62.12776,1
2020/10/26 18:16:18.996,59.99926,0.00145,120.15962,-177.7869,120.11901,-57.94001,120.17541,62.12355,1
2020/10/26 18:16:19.029,59.9986,0.00094,120.15846,-177.8012,120.13066,-57.94911,120.15356,62.11265,1
2020/10/26 18:16:19.062,59.99929,-0.0038,120.14771,-177.8106,120.13699,-57.96226,120.16344,62.09356,1
2020/10/26 18:16:19.095,59.99894,0.00011,120.14619,-177.8297,120.13169,-57.9663,120.15929,62.08711,1
2020/10/26 18:16:19.128,59.99942,0.00143,120.14543,-177.8392,120.12109,-57.97439,120.16866,62.07869,1
2020/10/26 18:16:19.161,59.99901,-0.00152,120.16541,-177.8395,120.1391,-57.99664,120.15566,62.07001,1
2020/10/26 18:16:19.194,59.999,0.00242,120.14393,-177.8583,120.14758,-57.99917,120.1744,62.05316,1
2020/10/26 18:16:19.227,59.99887,-0.00246,120.14281,-177.8725,120.14546,-58.00978,120.18846,62.04052,1
2020/10/26 18:16:19.260,59.99927,0.00194,120.14244,-177.8773,120.16032,-58.02545,120.18018,62.02763,1
2020/10/26 18:16:19.293,59.99919,-0.00141,120.15096,-177.8966,120.13595,-58.03506,120.15783,62.02737,1
2020/10/26 18:16:19.326,59.99916,0.0009,120.16058,-177.9015,120.14443,-58.03758,120.16307,62.0125,1
2020/10/26 18:16:19.359,59.99938,0.0023,120.15985,-177.911,120.13704,-58.05224,120.1501,62.00381,1
2020/10/26 18:16:19.392,59.99901,0.00082,120.1495,-177.9156,120.1572,-58.06386,120.16419,61.99118,1
2020/10/26 18:16:19.425,59.99907,-0.00118,120.1584,-177.9301,120.14134,-58.07601,120.14654,61.9867,1
2020/10/26 18:16:19.458,59.9992,8E-05,120.14733,-177.9442,120.14454,-58.08258,120.16533,61.96987,1
2020/10/26 18:16:19.491,59.99911,-0.0003,120.13734,-177.944,120.13717,-58.09724,120.16177,61.95275,1
2020/10/26 18:16:19.524,59.99921,-0.00109,120.14626,-177.9585,120.14358,-58.11037,120.1659,61.95921,1
2020/10/26 18:16:19.557,59.99866,-0.00209,120.1252,-177.9725,120.14679,-58.11695,120.17177,61.93368,1
2020/10/26 18:16:19.590,59.99945,0.00223,120.14413,-177.9871,120.13095,-58.1291,120.16294,61.93144,1
2020/10/26 18:16:19.623,59.99894,-0.00159,120.12379,-177.9915,120.15643,-58.13665,120.15059,61.91209,1
2020/10/26 18:16:19.656,59.99958,0.00281,120.15308,-178.0016,120.14909,-58.15132,120.14999,61.92274,1
2020/10/26 18:16:19.689,59.99872,-0.0029,120.1317,-178.0203,120.13531,-58.15285,120.16061,61.89302,1
2020/10/26 18:16:19.722,59.99913,0.00276,120.16134,-178.0256,120.15025,-58.1685,120.15179,61.89077,1
2020/10/26 18:16:19.755,59.99901,-0.00261,120.12998,-178.0441,120.12066,-58.18219,120.16592,61.87815,1
2020/10/26 18:16:19.788,59.99895,9E-05,120.14997,-178.0445,120.14938,-58.19631,120.16715,61.85684,1
2020/10/26 18:16:19.821,59.99929,-0.00177,120.13828,-178.0681,120.13885,-58.20441,120.17597,61.85908,1
2020/10/26 18:16:19.854,59.9992,0.00285,120.12795,-178.0727,120.15261,-58.20287,120.18602,61.84002,1
2020/10/26 18:16:19.887,59.99847,-0.00394,120.15693,-178.0875,120.13802,-58.23222,120.15076,61.83102,1
2020/10/26 18:16:19.920,59.99987,0.00517,120.13694,-178.0872,120.16028,-58.23318,120.16083,61.81195,1
2020/10/26 18:16:19.953,59.99892,-0.00019,120.1456,-178.1064,120.14449,-58.24534,120.16965,61.8142,1
2020/10/26 18:16:19.986,59.99868,-0.00359,120.16428,-178.1258,120.14571,-58.26253,120.16146,61.80129,1
2020/10/26 18:16:20.019,59.99951,0.00192,120.15428,-178.1256,120.12669,-58.26813,120.16211,61.79064,1
2020/10/26 18:16:20.052,59.99885,0.00232,120.15331,-178.1399,120.14369,-58.27315,120.15866,61.77352,1
2020/10/26 18:16:20.085,59.99983,-0.00024,120.15331,-178.1399,120.14169,-58.28377,120.1634,61.76932,1
2020/10/26 18:16:20.118,59.99847,-0.00271,120.1517,-178.1638,120.11541,-58.30406,120.16812,61.76512,1
2020/10/26 18:16:20.151,59.99928,0.00357,120.13139,-178.1682,120.15995,-58.30597,120.16944,61.74381,1
2020/10/26 18:16:20.184,59.99909,-0.00257,120.15042,-178.1828,120.1442,-58.31814,120.18298,61.74186,1
2020/10/26 18:16:20.217,59.99888,0.00014,120.1098,-178.1918,120.15071,-58.33126,120.1667,61.71604,1
2020/10/26 18:16:20.250,59.99922,-0.00365,120.13947,-178.197,120.14348,-58.34595,120.14909,61.71152,1
2020/10/26 18:16:20.283,59.99911,0.00384,120.13791,-178.2208,120.1212,-58.345,120.17211,61.70118,1
2020/10/26 18:16:20.316,59.999,-0.00165,120.14791,-178.221,120.13952,-58.36719,120.1545,61.69666,1
2020/10/26 18:16:20.349,59.99906,-0.00014,120.117,-178.2348,120.16506,-58.3747,120.14232,61.67728,1
2020/10/26 18:16:20.382,59.99935,0.00285,120.13606,-178.2494,120.14082,-58.38438,120.14706,61.67308,1
2020/10/26 18:16:20.415,59.99924,0.00011999999,120.15575,-178.2545,120.14736,-58.39749,120.17891,61.66501,1
2020/10/26 18:16:20.448,59.99927,0.00099,120.14484,-178.2686,120.1454,-58.40812,120.15181,61.66888,1
2020/10/26 18:16:20.481,59.99891,-0.00058,120.13454,-178.2732,120.14345,-58.41875,120.14915,61.6411,1
2020/10/26 18:16:20.514,59.99877,-0.0018,120.12336,-178.2922,120.15197,-58.42124,120.19525,61.62047,1
2020/10/26 18:16:20.547,59.99969,0.00203,120.15334,-178.2926,120.15331,-58.43842,120.15056,61.6198,1
2020/10/26 18:16:20.580,59.99896,-0.00165,120.17274,-178.3024,120.14613,-58.45311,120.13771,61.61106,1
2020/10/26 18:16:20.613,59.99872,-0.00329,120.14187,-178.3163,120.14225,-58.47436,120.15198,61.59848,1
2020/10/26 18:16:20.646,59.99965,0.00443,120.13099,-178.3305,120.13895,-58.46779,120.17505,61.58816,1
2020/10/26 18:16:20.679,59.99882,0.00033,120.14041,-178.3401,120.15077,-58.47685,120.16698,61.57524,1
2020/10/26 18:16:20.712,59.99898,-0.00426,120.16982,-178.3501,120.14691,-58.49809,120.15818,61.57297,1
2020/10/26 18:16:20.745,59.99897,3E-05,120.11842,-178.3732,120.14169,-58.50216,120.16367,61.55812,1
2020/10/26 18:16:20.778,59.99954,0.00487,120.11842,-178.3732,120.1483,-58.51528,120.16917,61.54327,1
2020/10/26 18:16:20.811,59.99871,-0.00564,120.16726,-178.393,120.12741,-58.53155,120.14682,61.54292,1
2020/10/26 18:16:20.844,59.99933,0.00304,120.14671,-178.4022,120.14447,-58.53652,120.15233,61.52807,1
2020/10/26 18:16:20.877,59.99888,-0.00058,120.14671,-178.4022,120.15962,-58.55212,120.16262,61.50903,1
2020/10/26 18:16:20.910,59.99934,0.00221,120.1556,-178.4214,120.14919,-58.56026,120.16739,61.50484,1
2020/10/26 18:16:20.943,59.99935,-0.00114,120.15533,-178.4262,120.14397,-58.56433,120.15935,61.4919,1
2020/10/26 18:16:20.976,59.99935,-0.00114,120.15533,-178.4262,120.14397,-58.56433,120.15935,61.4919,1
2020/10/26 18:16:21.009,59.99902,0.0019,120.14505,-178.4308,120.15061,-58.57744,120.15133,61.47898,1
2020/10/26 18:16:21.042,59.99917,-0.00095,120.14423,-178.4451,120.14019,-58.58558,120.16966,61.47287,1
2020/10/26 18:16:21.075,59.99884,-0.00029,120.15369,-178.4548,120.14495,-58.60932,120.13452,61.46377,1
2020/10/26 18:16:21.108,59.99928,-0.00035,120.13289,-178.4688,120.15349,-58.6118,120.1672,61.4451,1
2020/10/26 18:16:21.141,59.99911,-0.00139,120.14236,-178.4785,120.13454,-58.61746,120.14563,61.43407,1
2020/10/26 18:16:21.174,59.99892,-0.00065,120.14156,-178.4928,120.13599,-58.63464,120.15919,61.43216,1
2020/10/26 18:16:21.207,59.99893,-0.0014,120.14052,-178.5119,120.13933,-58.6412,120.16077,61.41085,1
2020/10/26 18:16:21.240,59.99922,0.00235,120.14052,-178.5119,120.15454,-58.65678,120.17033,61.40248,1
2020/10/26 18:16:21.273,59.99924,-0.00024,120.11027,-178.5163,120.15788,-58.66334,120.16714,61.38536,1
2020/10/26 18:16:21.306,59.99932,0.0012,120.14923,-178.5358,120.15602,-58.67396,120.1847,61.38992,1
2020/10/26 18:16:21.339,59.99882,-0.00054,120.15897,-178.5407,120.13523,-58.69026,120.1456,61.37432,1
2020/10/26 18:16:21.372,59.9989,-0.00024,120.1582,-178.555,120.14713,-58.69929,120.1512,61.35948,1
2020/10/26 18:16:21.405,59.99963,0.00242,120.16745,-178.5694,120.13673,-58.70744,120.16476,61.35758,1
2020/10/26 18:16:21.438,59.99879,-0.00269,120.12672,-178.5833,120.15382,-58.71239,120.17037,61.34273,1
2020/10/26 18:16:21.471,59.99883,-0.00289,120.15621,-178.5932,120.13306,-58.7287,120.14487,61.32522,1
2020/10/26 18:16:21.504,59.99964,0.00492,120.16573,-178.6028,120.15015,-58.73365,120.15845,61.32332,1
2020/10/26 18:16:21.537,59.99882,-0.00046,120.12501,-178.6167,120.15688,-58.74675,120.15927,61.31267,1
2020/10/26 18:16:21.570,59.99911,-0.00312,120.14452,-178.6264,120.14131,-58.75898,120.15133,61.29972,1
2020/10/26 18:16:21.603,59.99906,0.00164,120.14404,-178.636,120.15659,-58.77455,120.15216,61.28907,1
2020/10/26 18:16:21.636,59.99919,0.00215,120.14381,-178.6407,120.16851,-58.78357,120.153,61.27841,1
2020/10/26 18:16:21.669,59.99935,-0.00174,120.15309,-178.6551,120.1255,-58.79903,120.14904,61.27194,1
2020/10/26 18:16:21.702,59.99886,0.00024,120.15285,-178.6599,120.15633,-58.80236,120.16827,61.25522,1
2020/10/26 18:16:21.735,59.99914,0.00018,120.12194,-178.6786,120.1408,-58.81459,120.17393,61.24038,1
2020/10/26 18:16:21.768,59.9995,0.00261,120.15193,-178.679,120.15791,-58.81953,120.17393,61.24038,1
2020/10/26 18:16:21.801,59.99878,-0.00247,120.14148,-178.6884,120.15094,-58.83424,120.16689,61.21678,1
2020/10/26 18:16:21.834,59.99902,-0.002,120.15056,-178.7076,120.16626,-58.8498,120.14455,61.21637,1
2020/10/26 18:16:21.867,59.99894,0.00049,120.15989,-178.722,120.16965,-58.85635,120.16862,61.19548,1
2020/10/26 18:16:21.900,59.99918,0.00023,120.15945,-178.7315,120.13524,-58.87429,120.14629,61.19506,1
2020/10/26 18:16:21.933,59.99903,-0.00283,120.13945,-178.7313,120.14719,-58.88331,120.17039,61.17417,1
2020/10/26 18:16:21.966,59.99929,0.00304,120.14857,-178.7505,120.16431,-58.88823,120.14893,61.16309,1
2020/10/26 18:16:21.999,59.99913,0.00067,120.12814,-178.7598,120.15398,-58.8964,120.17609,61.15933,1
2020/10/26 18:16:22.032,59.99933,0.00236,120.14791,-178.7648,120.15561,-58.91358,120.14981,61.15244,1
2020/10/26 18:16:22.065,59.99825,-0.00555,120.13686,-178.7885,120.15385,-58.9242,120.1516,61.13113,1
2020/10/26 18:16:22.098,59.99941,0.00226,120.14622,-178.8029,120.1298,-58.934,120.16126,61.12277,1
2020/10/26 18:16:22.131,59.9994,0.00067,120.14601,-178.8077,120.14693,-58.93892,120.17092,61.11443,1
2020/10/26 18:16:22.164,59.99897,-0.00096,120.14539,-178.822,120.15375,-58.95201,120.18059,61.10607,1
2020/10/26 18:16:22.197,59.99943,0.00057,120.1254,-178.8218,120.152,-58.96264,120.1504,61.09269,1
2020/10/26 18:16:22.230,59.99895,0.00417,120.15457,-178.8412,120.14169,-58.97082,120.1649,61.08016,1
2020/10/26 18:16:22.263,59.99904,-0.0022,120.14417,-178.8506,120.1348,-58.98553,120.16099,61.07369,1
2020/10/26 18:16:22.296,59.99916,-0.00145,120.14417,-178.8506,120.17251,-59.0019,120.158,61.05655,1
2020/10/26 18:16:22.329,59.99963,0.00398,120.15357,-178.865,120.14164,-58.99862,120.17159,61.05469,1
2020/10/26 18:16:22.362,59.99841,-0.00607,120.13299,-178.8791,120.15706,-59.01417,120.15502,61.03941,1
2020/10/26 18:16:22.395,59.99931,0.00219,120.13221,-178.8982,120.12275,-59.03216,120.14627,61.0371,1
2020/10/26 18:16:22.428,59.99905,8E-05,120.16201,-178.9032,120.12961,-59.04524,120.15595,61.02877,1
2020/10/26 18:16:22.461,59.99931,0.00095,120.14125,-178.9221,120.13819,-59.04769,120.153,61.01163,1
2020/10/26 18:16:22.494,59.99938,-0.00148,120.14201,-178.9031,120.16735,-59.06159,120.15395,61.00097,1
2020/10/26 18:16:22.527,59.99871,0.00181,120.13089,-178.9316,120.16735,-59.06159,120.151,60.98384,1
2020/10/26 18:16:22.560,59.99929,-0.00011999999x,120.14051,-178.9412,120.16565,-59.07222,120.16556,60.97133,1
2020/10/26 18:16:22.593,59.99896,-0.00052,120.15014,-178.9508,120.13652,-59.08613,120.17526,60.963,1
2020/10/26 18:16:22.626,59.99928,-0.00017,120.14996,-178.9556,120.15199,-59.10167,120.15874,60.94771,1
2020/10/26 18:16:22.659,59.99895,-0.00264,120.15942,-178.97,120.15374,-59.11884,120.15,60.9454,1
2020/10/26 18:16:22.692,59.99971,0.00599,120.13905,-178.9793,120.14861,-59.12293,120.15486,60.94123,1
